year;Permanent_Tournament_Number;Round_Number;fullart_bing_positive;fullart_bing_negative;fullart_bing_sentiment;fullart_afinn_positive;fullart_afinn_negative;fullart_afinn_sentiment;fullart_nrc_positive;fullart_nrc_negative;fullart_nrc_sentiment;resp_bing_positive;resp_bing_negative;resp_bing_sentiment;resp_afinn_positive;resp_afinn_negative;resp_afinn_sentiment;resp_nrc_positive;resp_nrc_negative;resp_nrc_sentiment;quest_bing_positive;quest_bing_negative;quest_bing_sentiment;quest_afinn_positive;quest_afinn_negative;quest_afinn_sentiment;quest_nrc_positive;quest_nrc_negative;quest_nrc_sentiment;sentimentr_fullart;sentimentr_resp;sentimentr_quest;Link;Tour;Tournament_Order;Course_Number;Player_Number;Player_Name;Event_Name;Course_Name;Interview_Text;Response_Negative;Response_Positive;Response_Sentiment;Round_Score;End_of_Round_Pos_numeric_;Total_Holes_Over_Par;Birdies;Birdies_Rank;Bogey_Avoidance_Rank;Driving_Distance_Rank;Driving_Accuracy_Rank;GIR_Rank;Scrambling_Rank;Distance_to_leader_strokes;Distance_to_leader_ranks;Ranks_gained;Strokes_gained_v_a_v_Leader;Distance_to_runner_up_strokes_;Strokes_gained_v_a_v_Runner_up;Minor_Injury;Major_injury_surgery;Personal_issues;Major;Prize_Money;SoF;OWGR;Number_Of_Answers
2004;4;2;28;4;24;57;12;45;12;12;0;7;1;6;13;3;10;5;1;4;21;3;18;44;9;35;7;11;-4;0.149605613;0.199666571;-0.050060958;http://www.asapsports.com/show_interview.php?id=15246;R;60;104;8793;Woods, Tiger;Buick Invitational;Torrey Pines (North);NA;1;7;6;68;21;3;7;4;50;33;76;56;79;6;20;-42;-1;NA;NA;0;0;0;0;4907712;412;1;7
2004;4;3;48;11;37;84;25;59;20;31;-11;5;3;2;9;2;7;3;4;-1;43;8;35;75;23;52;17;27;-10;0.076491068;0.019021874;0.057469194;http://www.asapsports.com/show_interview.php?id=15244;R;60;4;8793;Woods, Tiger;Buick Invitational;Torrey Pines GC (South);NA;3;5;2;72;21;5;5;2;58;59;60;54;44;8;20;0;2;NA;NA;0;0;0;0;4907712;412;1;9
2004;4;4;57;32;25;110;32;78;31;36;-5;12;2;10;21;2;19;3;3;0;45;30;15;89;30;59;28;33;-5;0.029198652;0.153297132;-0.124098481;http://www.asapsports.com/show_interview.php?id=15240;R;60;4;8793;Woods, Tiger;Buick Invitational;Torrey Pines GC (South);NA;2;12;10;69;10;3;6;4;19;2;31;16;42;2;9;-11;-6;NA;NA;0;0;0;0;4907712;412;1;15
2004;9;0;197;62;135;417;82;335;152;99;53;17;8;9;33;16;17;11;13;-2;180;54;126;384;66;318;141;86;55;0.156822231;0.126528382;0.030293848;http://www.asapsports.com/show_interview.php?id=15217;R;120;9;8793;Woods, Tiger;Bay Hill Invitational;Bay Hill Club & Lodge;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42
2004;9;1;130;36;94;250;48;202;99;82;17;14;4;10;20;6;14;11;4;7;116;32;84;230;42;188;88;78;10;0.056561629;0.168762202;-0.112200573;http://www.asapsports.com/show_interview.php?id=15215;R;120;9;8793;Woods, Tiger;Bay Hill Invitational Presented by MasterCard;Bay Hill Club & Lodge;NA;4;14;10;67;4;2;7;1;18;26;1;29;37;1;3;NA;NA;NA;NA;0;0;0;0;5029400;575;1;26
2004;9;2;17;6;11;22;7;15;11;9;2;5;0;5;8;0;8;3;2;1;12;6;6;14;7;7;8;7;1;0.080370818;0.361986747;-0.28161593;http://www.asapsports.com/show_interview.php?id=15212;R;120;9;8793;Woods, Tiger;Bay Hill Invitational Presented by MasterCard;Bay Hill Club & Lodge;NA;0;5;5;74;27;3;2;82;51;8;36;58;71;9;26;23;8;NA;NA;0;0;0;0;5029400;575;1;3
2004;9;3;83;28;55;157;57;100;46;44;2;11;4;7;22;9;13;6;6;0;72;24;48;135;48;87;40;38;2;0.123341475;0.160435885;-0.03709441;http://www.asapsports.com/show_interview.php?id=15211;R;120;9;8793;Woods, Tiger;Bay Hill Invitational Presented by MasterCard;Bay Hill Club & Lodge;NA;4;11;7;74;46;3;2;46;28;57;48;61;23;15;45;19;6;NA;NA;0;0;0;0;5029400;575;1;18
2004;9;4;58;20;38;102;27;75;38;27;11;13;0;13;18;0;18;8;1;7;45;20;25;84;27;57;30;26;4;0.102500528;0.36975761;-0.267257082;http://www.asapsports.com/show_interview.php?id=15208;R;120;9;8793;Woods, Tiger;Bay Hill Invitational Presented by MasterCard;Bay Hill Club & Lodge;NA;0;13;13;73;46;2;1;63;11;15;17;13;12;18;45;0;3;NA;NA;0;0;0;0;5029400;575;1;16
2004;11;0;211;56;155;407;81;326;163;105;58;15;8;7;32;15;17;13;8;5;196;48;148;375;66;309;150;97;53;0.12863121;0.12572987;0.00290134;http://www.asapsports.com/show_interview.php?id=15205;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33
2004;11;1;24;19;5;51;15;36;26;34;-8;8;2;6;14;2;12;5;4;1;16;17;-1;37;13;24;21;30;-9;-0.046051799;0.097833218;-0.143885017;http://www.asapsports.com/show_interview.php?id=15204;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;2;8;6;75;108;5;2;111;95;10;129;136;48;10;107;NA;NA;NA;NA;0;0;0;0;8193440;780;1;14
2004;11;2;34;7;27;60;13;47;26;14;12;2;1;1;6;1;5;3;1;2;32;6;26;54;12;42;23;13;10;0.157441116;0.088586639;0.068854478;http://www.asapsports.com/show_interview.php?id=15202;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;1;2;1;69;44;1;2;98;3;10;76;33;8;9;43;-64;-1;NA;NA;0;0;0;0;8193440;780;1;8
2004;11;3;44;25;19;89;42;47;46;37;9;4;1;3;14;3;11;8;3;5;40;24;16;75;39;36;38;34;4;0.052865188;0.119984752;-0.067119564;http://www.asapsports.com/show_interview.php?id=15200;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;1;4;3;68;16;4;8;2;46;1;8;62;46;6;15;-28;-3;NA;NA;0;0;0;0;8193440;780;1;18
2004;11;4;63;20;43;113;26;87;49;20;29;3;4;-1;4;5;-1;4;3;1;60;16;44;109;21;88;45;17;28;0.106400598;-0.017909345;0.124309943;http://www.asapsports.com/show_interview.php?id=15199;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;4;3;-1;73;16;5;4;18;54;34;66;25;60;9;15;0;3;NA;NA;0;0;0;0;8193440;780;1;16
2004;14;0;229;57;172;456;113;343;215;109;106;25;1;24;42;3;39;15;3;12;204;56;148;414;110;304;200;106;94;0.135143559;0.234375541;-0.099231982;http://www.asapsports.com/show_interview.php?id=15197;R;150;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;48
2004;14;2;30;26;4;33;26;7;26;28;-2;8;5;3;8;6;2;5;9;-4;22;21;1;25;20;5;21;19;2;0.024020457;0.025513314;-0.001492856;http://www.asapsports.com/show_interview.php?id=15195;R;150;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;5;8;3;69;14;2;5;4;7;86;62;5;45;6;13;-30;-2;NA;NA;0;0;0;1;6056054;714;1;12
2004;14;3;30;8;22;53;16;37;19;15;4;5;2;3;11;4;7;3;3;0;25;6;19;42;12;30;16;12;4;0.056911694;0.075163923;-0.018252229;http://www.asapsports.com/show_interview.php?id=15194;R;150;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;2;5;3;75;20;5;3;13;27;8;26;20;37;9;19;6;3;NA;NA;0;0;0;1;6056054;714;1;7
2004;14;4;83;33;50;149;40;109;48;38;10;15;8;7;35;12;23;10;10;0;68;25;43;114;28;86;38;28;10;0.05201203;0.052542312;-5.30E-04;http://www.asapsports.com/show_interview.php?id=15192;R;150;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;8;15;7;71;22;4;6;2;26;15;6;2;43;11;21;2;2;NA;NA;0;0;0;1;6056054;714;1;24
2004;16;0;209;55;154;370;96;274;183;92;91;27;4;23;40;4;36;16;5;11;182;51;131;330;92;238;167;87;80;0.172576777;0.279054243;-0.106477466;http://www.asapsports.com/show_interview.php?id=34991;R;10;NA;8793;Woods, Tiger;Mercedes Championships;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58
2004;19;0;81;45;36;120;12;108;47;54;-7;35;5;30;43;4;39;19;10;9;46;40;6;77;8;69;28;44;-16;0.037768141;0.19128312;-0.153514979;http://www.asapsports.com/show_interview.php?id=15186;R;200;19;8793;Woods, Tiger;EDS Byron Nelson Championship;TPC Four Seasons Resort;NA;5;35;30;65;3;2;7;1;22;4;104;107;36;1;2;NA;NA;NA;NA;0;0;0;0;5909620;496;1;80
2004;19;1;95;27;68;159;39;120;74;45;29;8;2;6;12;2;10;6;3;3;87;25;62;147;37;110;68;42;26;0.091855995;0.246777834;-0.154921839;http://www.asapsports.com/show_interview.php?id=15184;R;200;19;8793;Woods, Tiger;GTE Byron Nelson Classic;TPC Four Seasons Resort;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80
2004;19;2;81;40;41;140;65;75;55;60;-5;14;7;7;24;9;15;8;12;-4;67;33;34;116;56;60;47;48;-1;0.064993634;0.051483883;0.013509751;http://www.asapsports.com/show_interview.php?id=15182;R;200;613;8793;Woods, Tiger;EDS Byron Nelson Championship;Cottonwood Valley GC;NA;7;14;7;67;1;1;4;15;7;41;61;68;13;0;0;-2;-1;1;NA;0;0;0;0;5909620;496;1;22
2004;19;3;38;30;8;93;26;67;37;28;9;4;3;1;19;2;17;5;2;3;34;27;7;74;24;50;32;26;6;0.043714674;0.025251125;0.018463549;http://www.asapsports.com/show_interview.php?id=15181;R;200;19;8793;Woods, Tiger;EDS Byron Nelson Championship;TPC Four Seasons Resort;NA;3;4;1;70;3;3;3;47;39;6;63;17;37;3;2;2;3;NA;NA;0;0;0;0;5909620;496;1;20
2004;19;4;27;22;5;49;31;18;11;23;-12;9;5;4;11;6;5;6;4;2;18;17;1;38;25;13;5;19;-14;-0.042859073;0.131568716;-0.174427789;http://www.asapsports.com/show_interview.php?id=15179;R;200;19;8793;Woods, Tiger;EDS Byron Nelson Championship;TPC Four Seasons Resort;NA;5;9;4;69;4;3;4;18;25;26;77;31;41;1;3;1;-2;NA;NA;0;0;0;0;5909620;496;1;15
2004;23;0;89;24;65;204;33;171;69;44;25;13;3;10;39;5;34;17;4;13;76;21;55;165;28;137;52;40;12;0.113051441;0.123752254;-0.010700812;http://www.asapsports.com/show_interview.php?id=15174;R;220;23;8793;Woods, Tiger;Memorial Tournament;Muirfield Village GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33
2004;23;2;61;16;45;109;24;85;41;33;8;16;1;15;29;2;27;7;3;4;45;15;30;80;22;58;34;30;4;0.079260731;0.149656015;-0.070395285;http://www.asapsports.com/show_interview.php?id=15172;R;230;23;8793;Woods, Tiger;the Memorial Tournament;Muirfield Village GC;NA;1;16;15;68;8;1;6;4;2;5;5;12;7;3;7;-31;-1;NA;NA;0;0;0;0;5300925;600;1;18
2004;23;3;63;32;31;107;39;68;56;58;-2;18;9;9;28;11;17;13;15;-2;45;23;22;79;28;51;43;43;0;0.050176632;0.137539229;-0.087362597;http://www.asapsports.com/show_interview.php?id=15170;R;230;23;8793;Woods, Tiger;the Memorial Tournament;Muirfield Village GC;NA;9;18;9;67;5;2;7;3;12;3;25;20;21;3;4;-3;0;NA;NA;0;0;0;0;5300925;600;1;21
2004;23;4;68;26;42;96;21;75;42;65;-23;21;4;17;22;4;18;15;14;1;47;22;25;74;17;57;27;51;-24;0.082909015;0.166661785;-0.08375277;http://www.asapsports.com/show_interview.php?id=15169;R;230;23;8793;Woods, Tiger;the Memorial Tournament;Muirfield Village GC;NA;4;21;17;69;3;0;3;37;1;5;10;21;1;6;2;-2;3;NA;NA;0;0;0;0;5300925;600;1;32
2004;26;0;148;38;110;366;51;315;125;60;65;9;5;4;24;8;16;14;2;12;139;33;106;342;43;299;111;58;53;0.138025941;0.134800471;0.00322547;http://www.asapsports.com/show_interview.php?id=15168;R;240;618;8793;Woods, Tiger;U.S. Open Championship;Shinnecock Hills GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23
2004;26;1;49;31;18;82;36;46;29;37;-8;5;2;3;8;5;3;3;3;0;44;29;15;74;31;43;26;34;-8;0.057939055;0.045729175;0.01220988;http://www.asapsports.com/show_interview.php?id=15166;R;250;618;8793;Woods, Tiger;U.S. Open Championship;Shinnecock Hills GC;NA;2;5;3;72;40;3;1;108;18;79;126;97;18;6;39;NA;NA;NA;NA;0;0;0;1;6164000;771;1;14
2004;26;2;41;24;17;69;31;38;27;37;-10;9;5;4;20;5;15;2;4;-2;32;19;13;49;26;23;25;33;-8;0.005676688;-0.079931965;0.085608653;http://www.asapsports.com/show_interview.php?id=15163;R;250;618;8793;Woods, Tiger;U.S. Open Championship;Shinnecock Hills GC;NA;5;9;4;69;18;1;2;66;4;95;66;53;4;7;17;-22;1;NA;NA;0;0;0;1;6164000;771;1;18
2004;26;3;45;28;17;84;21;63;32;31;1;10;1;9;19;0;19;9;3;6;35;27;8;65;21;44;23;28;-5;-0.022317554;0.127494168;-0.149811722;http://www.asapsports.com/show_interview.php?id=15162;R;250;618;8793;Woods, Tiger;U.S. Open Championship;Shinnecock Hills GC;NA;1;10;9;73;19;5;1;49;23;12;13;10;43;9;18;1;2;NA;NA;0;0;0;1;6164000;771;1;21
2004;26;4;63;45;18;120;53;67;39;60;-21;18;7;11;29;8;21;13;12;1;45;38;7;91;45;46;26;48;-22;0.018391853;0.15896808;-0.140576228;http://www.asapsports.com/show_interview.php?id=15160;R;250;618;8793;Woods, Tiger;U.S. Open Championship;Shinnecock Hills GC;NA;7;18;11;76;17;6;1;28;6;11;39;36;3;14;16;-2;5;NA;NA;0;0;0;1;6164000;771;1;20
2004;28;0;149;45;104;302;51;251;123;60;63;24;5;19;28;2;26;19;1;18;125;40;85;274;49;225;104;59;45;0.130711248;0.125223833;0.005487415;http://www.asapsports.com/show_interview.php?id=15156;R;280;526;8793;Woods, Tiger;Advil Western Open;Cog Hill G&CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32
2004;28;2;33;18;15;61;30;31;27;14;13;10;4;6;24;6;18;11;2;9;23;14;9;37;24;13;16;12;4;0.042734105;0.165445388;-0.122711283;http://www.asapsports.com/show_interview.php?id=15154;R;270;526;8793;Woods, Tiger;Cialis Western Open;Cog Hill G&CC;NA;4;10;6;73;50;4;3;46;55;16;112;79;57;7;49;14;1;NA;NA;0;0;0;0;4907712;383;1;14
2004;28;3;75;23;52;132;24;108;32;34;-2;16;4;12;29;3;26;3;0;3;59;19;40;103;21;82;29;34;-5;0.078813396;0.086152441;-0.007339045;http://www.asapsports.com/show_interview.php?id=15152;R;270;526;8793;Woods, Tiger;Cialis Western Open;Cog Hill G&CC;NA;4;16;12;65;6;3;9;1;20;3;46;2;79;4;5;-44;-3;NA;NA;0;0;0;0;4907712;383;1;19
2004;28;4;42;26;16;65;14;51;18;27;-9;4;5;-1;7;5;2;4;6;-2;38;21;17;58;9;49;14;21;-7;0.023435652;0.057942611;-0.034506959;http://www.asapsports.com/show_interview.php?id=15151;R;270;526;8793;Woods, Tiger;Cialis Western Open;Cog Hill G&CC;NA;5;4;-1;71;7;1;1;70;3;9;4;3;10;5;6;1;1;NA;NA;0;0;0;0;4907712;383;1;17
2004;33;0;231;88;143;447;118;329;170;95;75;25;3;22;44;5;39;12;5;7;206;85;121;403;113;290;158;90;68;0.114270306;0.137160505;-0.022890199;http://www.asapsports.com/show_interview.php?id=15136;R;350;706;8793;Woods, Tiger;PGA Championship;Whistling Straits;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40
2004;33;1;20;19;1;37;19;18;14;20;-6;5;3;2;11;4;7;1;3;-2;15;16;-1;26;15;11;13;17;-4;-0.024990171;0.285780921;-0.310771092;http://www.asapsports.com/show_interview.php?id=15134;R;340;706;8793;Woods, Tiger;PGA Championship;Whistling Straits;NA;3;5;2;75;104;6;4;29;133;46;22;84;109;10;103;NA;NA;NA;NA;0;0;0;1;6065300;798;1;12
2004;33;2;39;20;19;64;22;42;46;31;15;9;6;3;13;8;5;9;7;2;30;14;16;51;14;37;37;24;13;0.07959467;0.114954259;-0.035359589;http://www.asapsports.com/show_interview.php?id=15133;R;340;706;8793;Woods, Tiger;PGA Championship;Whistling Straits;NA;6;9;3;69;44;2;5;8;12;6;134;52;31;9;43;-60;-1;NA;NA;0;0;0;1;6065300;798;1;14
2004;33;3;34;23;11;65;33;32;31;29;2;5;3;2;13;2;11;9;4;5;29;20;9;52;31;21;22;25;-3;0.086850432;0.132483681;-0.04563325;http://www.asapsports.com/show_interview.php?id=15131;R;340;706;8793;Woods, Tiger;PGA Championship;Whistling Straits;NA;3;5;2;69;25;2;5;9;14;4;22;3;58;9;24;-19;0;NA;NA;0;0;0;1;6065300;798;1;21
2004;33;4;51;30;21;91;20;71;37;24;13;9;4;5;20;4;16;7;2;5;42;26;16;71;16;55;30;22;8;0.027921185;0.044817349;-0.016896164;http://www.asapsports.com/show_interview.php?id=15130;R;340;706;8793;Woods, Tiger;PGA Championship;Whistling Straits;NA;4;9;5;73;24;5;4;7;47;6;47;24;54;6;23;-1;-3;NA;NA;0;0;0;1;6065300;798;1;15
2004;35;0;125;30;95;255;51;204;83;54;29;25;4;21;40;9;31;8;6;2;100;26;74;215;42;173;75;48;27;0.139552374;0.214901662;-0.075349287;http://www.asapsports.com/show_interview.php?id=15143;R;340;35;8793;Woods, Tiger;Buick Open;Warwick Hills G&CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22
2004;35;1;47;19;28;97;26;71;33;32;1;11;2;9;21;5;16;5;4;1;36;17;19;76;21;55;28;28;0;0.061169585;0.042989457;0.018180128;http://www.asapsports.com/show_interview.php?id=15142;R;320;35;8793;Woods, Tiger;Buick Open;Warwick Hills G&CC;NA;2;11;9;67;9;0;5;24;1;9;111;8;1;4;8;NA;NA;NA;NA;0;0;0;0;4508910;295;1;16
2004;35;2;25;9;16;55;18;37;14;19;-5;13;2;11;23;4;19;4;5;-1;12;7;5;32;14;18;10;14;-4;0.066332772;0.232133854;-0.165801083;http://www.asapsports.com/show_interview.php?id=15141;R;320;35;8793;Woods, Tiger;Buick Open;Warwick Hills G&CC;NA;2;13;11;68;8;1;5;27;19;56;114;61;42;2;7;-1;-2;NA;NA;0;0;0;0;4508910;295;1;8
2004;35;3;77;17;60;170;18;152;56;42;14;19;4;15;45;6;39;10;10;0;58;13;45;125;12;113;46;32;14;0.141591885;0.219766477;-0.078174592;http://www.asapsports.com/show_interview.php?id=15139;R;320;35;8793;Woods, Tiger;Buick Open;Warwick Hills G&CC;NA;4;19;15;66;3;0;6;5;1;4;67;12;1;3;2;-5;1;NA;NA;0;0;0;0;4508910;295;1;14
2004;35;4;49;18;31;113;17;96;30;16;14;11;0;11;21;0;21;11;1;10;38;18;20;92;17;75;19;15;4;0.140326435;0.321408423;-0.181081987;http://www.asapsports.com/show_interview.php?id=15138;R;320;35;8793;Woods, Tiger;Buick Open;Warwick Hills G&CC;NA;0;11;11;66;3;0;6;7;1;7;13;5;1;2;2;0;-1;NA;NA;0;0;0;0;4508910;295;1;11
2004;60;0;79;59;20;173;37;136;53;56;-3;19;3;16;57;5;52;16;4;12;60;56;4;116;32;84;37;52;-15;-0.009828543;0.174626002;-0.184454545;http://www.asapsports.com/show_interview.php?id=15040;R;460;688;8793;Woods, Tiger;THE TOUR Championship;East Lake GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33
2004;60;1;19;22;-3;34;22;12;10;17;-7;4;4;0;10;6;4;2;6;-4;15;18;-3;24;16;8;8;11;-3;0.021300976;0.165283031;-0.143982055;http://www.asapsports.com/show_interview.php?id=15034;R;490;688;8793;Woods, Tiger;THE TOUR Championship presented by Coca-Cola;East Lake GC;NA;4;4;0;72;19;4;2;19;17;2;28;28;12;5;18;NA;NA;NA;NA;0;0;0;0;5818800;476;3;12
2004;60;2;97;30;67;183;35;148;60;49;11;12;4;8;21;1;20;6;9;-3;85;26;59;162;34;128;54;40;14;0.124193353;0.08453673;0.039656623;http://www.asapsports.com/show_interview.php?id=15033;R;490;688;8793;Woods, Tiger;THE TOUR Championship presented by Coca-Cola;East Lake GC;NA;4;12;8;64;3;0;6;1;1;1;29;1;1;3;2;-16;-2;NA;NA;0;0;0;0;5818800;476;3;22
2004;60;3;141;45;96;311;67;244;107;88;19;26;7;19;50;6;44;12;11;1;115;38;77;261;61;200;95;77;18;0.099344536;0.168615787;-0.069271251;http://www.asapsports.com/show_interview.php?id=15022;R;490;688;8793;Woods, Tiger;THE TOUR Championship presented by Coca-Cola;East Lake GC;NA;7;26;19;65;1;1;6;1;1;3;21;2;1;0;0;-2;-3;0;NA;0;0;0;0;5818800;476;3;32
2004;60;4;101;38;63;232;65;167;83;57;26;8;5;3;23;7;16;5;5;0;93;33;60;209;58;151;78;52;26;0.069181457;-0.035618643;0.104800099;http://www.asapsports.com/show_interview.php?id=15019;R;490;688;8793;Woods, Tiger;THE TOUR Championship presented by Coca-Cola;East Lake GC;NA;5;8;3;72;2;5;3;15;25;1;27;10;23;4;1;1;4;NA;NA;0;0;0;0;5818800;476;3;19
2004;100;0;90;37;53;197;50;147;80;54;26;17;6;11;35;5;30;10;5;5;73;31;42;162;45;117;70;49;21;0.101225191;0.209657717;-0.108432527;http://www.asapsports.com/show_interview.php?id=15149;R;310;709;8793;Woods, Tiger;British Open Championship;Royal Troon GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36
2004;100;1;48;7;41;103;8;95;24;21;3;8;0;8;12;0;12;1;1;0;40;7;33;91;8;83;23;20;3;0.195395226;0.238873612;-0.043478386;http://www.asapsports.com/show_interview.php?id=15147;R;300;709;8793;Woods, Tiger;The Open Championship;Royal Troon GC;NA;0;8;8;70;26;3;4;22;37;11;30;17;49;4;25;NA;NA;NA;NA;0;0;0;1;7154642.85;740;1;12
2004;470;0;143;67;76;281;84;197;96;109;-13;24;5;19;31;9;22;12;10;2;119;62;57;250;75;175;84;99;-15;0.094680846;0.304697311;-0.210016465;http://www.asapsports.com/show_interview.php?id=15237;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;38
2004;470;1;39;44;-5;67;57;10;24;48;-24;7;8;-1;16;12;4;4;10;-6;32;36;-4;51;45;6;20;38;-18;-0.030389996;-0.094767922;0.064377927;http://www.asapsports.com/show_interview.php?id=15235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23
2004;470;4;108;37;71;200;41;159;63;38;25;23;7;16;30;13;17;10;11;-1;85;30;55;170;28;142;53;27;26;0.138852109;0.151534322;-0.012682212;http://www.asapsports.com/show_interview.php?id=15230;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35
2004;470;5;165;42;123;374;67;307;127;83;44;20;8;12;57;14;43;29;12;17;145;34;111;317;53;264;98;71;27;0.130800463;0.126111083;0.00468938;http://www.asapsports.com/show_interview.php?id=15225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;51
2004;470;6;158;53;105;324;63;261;110;72;38;21;10;11;40;16;24;15;9;6;137;43;94;284;47;237;95;63;32;0.108581863;0.204258964;-0.095677101;http://www.asapsports.com/show_interview.php?id=15224;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27
2004;473;0;78;42;36;183;69;114;60;48;12;19;7;12;50;8;42;15;6;9;59;35;24;133;61;72;45;42;3;0.073699929;0.194895998;-0.121196069;http://www.asapsports.com/show_interview.php?id=15051;R;440;687;8793;Woods, Tiger;World Golf Championships-American Express Championship;Mount Juliet;NA;7;19;12;68;8;2;6;5;30;9;59;32;42;2;7;NA;NA;NA;NA;0;0;0;0;6911500;592;2;76
2004;473;1;19;11;8;45;16;29;10;17;-7;7;3;4;10;6;4;2;7;-5;12;8;4;35;10;25;8;10;-2;-0.023594154;0.193339449;-0.216933602;http://www.asapsports.com/show_interview.php?id=15049;R;440;687;8793;Woods, Tiger;World Golf Championships-American Express Championship;Mount Juliet;NA;3;7;4;70;9;2;4;17;14;15;63;7;13;5;8;1;3;NA;NA;0;0;0;0;6911500;592;2;11
2004;473;2;32;22;10;49;35;14;8;16;-8;7;3;4;14;3;11;3;3;0;25;19;6;35;32;3;5;13;-8;0.025947693;0.049859673;-0.02391198;http://www.asapsports.com/show_interview.php?id=15048;R;440;687;8793;Woods, Tiger;World Golf Championships-American Express Championship;Mount Juliet;NA;3;7;4;70;8;1;3;28;8;2;39;31;15;7;7;-1;2;NA;NA;0;0;0;0;6911500;592;2;14
2004;473;3;6;3;3;21;6;15;3;4;-1;1;0;1;5;0;5;NA;NA;NA;5;3;2;16;6;10;NA;NA;NA;0.164500223;0.159460537;0.005039686;http://www.asapsports.com/show_interview.php?id=15047;R;490;687;8793;Woods, Tiger;World Golf Championships-American Express Championship;Mount Juliet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14
2004;473;4;57;21;36;113;30;83;23;20;3;8;4;4;11;6;5;6;5;1;49;17;32;102;24;78;17;15;2;0.142673706;0.108388228;0.034285478;http://www.asapsports.com/show_interview.php?id=15045;R;440;687;8793;Woods, Tiger;World Golf Championships-American Express Championship;Mount Juliet;NA;4;8;4;70;9;2;4;8;10;4;50;36;13;8;8;1;1;NA;NA;0;0;0;0;6911500;592;2;17
