Tour,Tournament_Year,Tournament_Order,Permanent_Tournament_Number,Course_Number,Player_Number,Player_Name,Round_Number,Event_Name,Course_Name,Interview_Text,Number_Of_Answers,Link,Response_Negative,Response_Positive,Response_Sentiment,Round_Score,End_of_Round_Pos_numeric_,Total_Holes_Over_Par,Birdies,Birdies_Rank,Bogey_Avoidance_Rank,Driving_Distance_Rank,Driving_Accuracy_Rank,GIR_Rank,Scrambling_Rank,Distance_to_leader_strokes,Distance_to_leader_ranks,Ranks_gained,Strokes_gained_v_a_v_Leader,Distance_to_runner_up_strokes_,Strokes_gained_v_a_v_Runner_up,Minor_Injury,Major_injury_surgery,Personal_issues,Major,Prize_Money,SoF,OWGR,fullart_bing_positive,fullart_bing_negative,fullart_bing_sentiment,fullart_afinn_positive,fullart_afinn_negative,fullart_afinn_sentiment,fullart_nrc_positive,fullart_nrc_negative,fullart_nrc_sentiment,resp_bing_positive,resp_bing_negative,resp_bing_sentiment,resp_afinn_positive,resp_afinn_negative,resp_afinn_sentiment,resp_nrc_positive,resp_nrc_negative,resp_nrc_sentiment,quest_bing_positive,quest_bing_negative,quest_bing_sentiment,quest_afinn_positive,quest_afinn_negative,quest_afinn_sentiment,quest_nrc_positive,quest_nrc_negative,quest_nrc_sentiment,sentimentr_fullart,sentimentr_resp,sentimentr_quest
R,2002,500,60,688,8793,"Woods, Tiger",4,THE TOUR Championship presented by Coca-Cola,East Lake GC,NA,17,http://www.asapsports.com/show_interview.php?id=15469,3,14,11,70,7,3,4,9,19,4,30,11,26,8,6,4,3,NA,NA,0,0,0,0,5000000,449,1,70,19,51,134,29,105,50,20,30,14,3,11,18,5,13,9,2,7,56,16,40,116,24,92,41,18,23,0.17637413998498633,0.3731467997493112,-0.19677265976432487
R,2002,310,100,542,8793,"Woods, Tiger",1,British Open Championship,Muirfield,NA,22,http://www.asapsports.com/show_interview.php?id=15562,9,20,11,70,23,2,3,50,14,NA,NA,NA,NA,3,22,NA,NA,NA,NA,0,0,0,1,5863964.209999999,800,1,73,37,36,137,44,93,57,60,-3,20,9,11,30,10,20,17,13,4,53,28,25,107,34,73,40,47,-7,0.10020535058033879,0.15422899226433415,-0.05402364168399536
R,2002,310,100,542,8793,"Woods, Tiger",2,British Open Championship,Muirfield,NA,NA,NA,NA,NA,NA,68,9,0,3,52,1,NA,NA,NA,NA,2,8,-14,-1,NA,NA,0,0,0,1,5863964.209999999,800,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2002,310,100,542,8793,"Woods, Tiger",3,British Open Championship,Muirfield,NA,NA,NA,NA,NA,NA,81,67,9,1,58,78,NA,NA,NA,NA,11,66,58,9,NA,NA,0,0,0,1,5863964.209999999,800,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2002,310,100,542,8793,"Woods, Tiger",4,British Open Championship,Muirfield,NA,27,http://www.asapsports.com/show_interview.php?id=15560,19,18,-1,65,28,1,5,15,7,NA,NA,NA,NA,6,27,-39,-5,NA,NA,0,0,0,1,5863964.209999999,800,1,61,34,27,121,21,100,38,46,-8,18,19,-1,34,4,30,10,19,-9,43,15,28,87,17,70,28,27,1,0.03666753349921445,0.024181173486634257,0.012486360012580192
R,2002,410,473,687,8793,"Woods, Tiger",1,World Golf Championships-American Express Championship,Mount Juliet,NA,30,http://www.asapsports.com/show_interview.php?id=15513,8,16,8,65,1,0,7,1,1,30,49,8,1,0,0,NA,NA,1,NA,0,0,0,0,5475000,695,1,111,47,64,209,64,145,102,69,33,16,8,8,28,11,17,17,9,8,95,39,56,181,53,128,85,60,25,0.08128043332761493,0.05210025744910428,0.029180175878510656
R,2002,410,473,687,8793,"Woods, Tiger",2,World Golf Championships-American Express Championship,Mount Juliet,NA,32,http://www.asapsports.com/show_interview.php?id=15510,4,13,9,65,1,0,7,4,1,23,54,16,1,0,0,0,0,2,1,0,0,0,0,5475000,695,1,91,42,49,232,56,176,89,56,33,13,4,9,33,11,22,16,11,5,78,38,40,199,45,154,73,45,28,0.11461680075491158,0.18694242683742848,-0.0723256260825169
R,2002,410,473,687,8793,"Woods, Tiger",3,World Golf Championships-American Express Championship,Mount Juliet,NA,41,http://www.asapsports.com/show_interview.php?id=15508,1,18,17,67,1,0,5,15,1,12,1,14,1,0,0,0,0,5,3,0,0,0,0,5475000,695,1,95,29,66,182,22,160,76,51,25,18,1,17,38,2,36,13,5,8,77,28,49,144,20,124,63,46,17,0.1722110596941372,0.3119141264169996,-0.13970306672286242
R,2002,410,473,687,8793,"Woods, Tiger",4,World Golf Championships-American Express Championship,Mount Juliet,NA,35,http://www.asapsports.com/show_interview.php?id=15505,3,16,13,66,1,1,5,16,11,54,2,4,41,0,0,0,0,1,-4,0,0,0,0,5475000,695,1,145,28,117,261,36,225,79,72,7,16,3,13,36,2,34,12,5,7,129,25,104,225,34,191,67,67,0,0.12748770718920505,0.17750122416481973,-0.05001351697561468
R,2002,360,476,684,8793,"Woods, Tiger",1,World Golf Championships-NEC Invitational,Sahalee Country Club,NA,20,http://www.asapsports.com/show_interview.php?id=39542,3,18,15,68,9,2,4,21,16,50,53,10,13,3,8,NA,NA,NA,NA,0,0,0,0,5475000,726,1,63,25,38,135,40,95,42,44,-2,18,3,15,40,4,36,9,5,4,45,22,23,95,36,59,33,39,-6,0.06490629132626852,0.0976572889977132,-0.03275099767144468
R,2002,360,476,684,8793,"Woods, Tiger",2,World Golf Championships-NEC Invitational,Sahalee Country Club,NA,15,http://www.asapsports.com/show_interview.php?id=39548,2,10,8,70,17,3,4,27,28,62,2,15,41,6,16,8,3,NA,NA,0,0,0,0,5475000,726,1,37,22,15,65,23,42,22,40,-18,10,2,8,14,6,8,8,8,0,27,20,7,51,17,34,14,32,-18,0.014318005256560662,0.04514099993582141,-0.030822994679260744
R,2002,360,476,684,8793,"Woods, Tiger",3,World Golf Championships-NEC Invitational,Sahalee Country Club,NA,8,http://www.asapsports.com/show_interview.php?id=39553,1,9,8,67,4,3,7,2,24,74,70,54,23,2,3,-13,-4,NA,NA,0,0,0,0,5475000,726,1,31,7,24,60,7,53,27,16,11,9,1,8,15,-0,15,5,2,3,22,6,16,45,7,38,22,14,8,0.09230755677034205,0.24004837905666623,-0.14774082228632418
R,2002,360,476,684,8793,"Woods, Tiger",4,World Golf Championships-NEC Invitational,Sahalee Country Club,NA,8,http://www.asapsports.com/show_interview.php?id=39558,2,5,3,68,4,1,4,18,2,28,47,2,33,5,3,0,3,NA,NA,0,0,0,0,5475000,726,1,45,8,37,77,15,62,29,12,17,5,2,3,3,5,-2,2,3,-1,40,6,34,74,10,64,27,9,18,0.18335056620547222,0.1049509081458799,0.07839965805959231
R,2003,60,4,104,8793,"Woods, Tiger",1,Buick Invitational,Torrey Pines (North),NA,NA,NA,NA,NA,NA,70,37,1,3,56,11,2,153,71,19,5,36,NA,NA,NA,NA,0,0,0,0,4535100,339,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,60,4,4,8793,"Woods, Tiger",2,Buick Invitational,Torrey Pines GC (South),NA,20,http://www.asapsports.com/show_interview.php?id=15460,3,11,8,66,8,1,5,24,13,29,101,25,47,2,7,-29,-3,NA,NA,0,0,0,0,4535100,339,1,52,16,36,94,16,78,36,28,8,11,3,8,22,2,20,6,7,-1,41,13,28,72,14,58,30,21,9,0.1577557526597222,0.16803453442195554,-0.010278781762233347
R,2003,60,4,4,8793,"Woods, Tiger",3,Buick Invitational,Torrey Pines GC (South),NA,25,http://www.asapsports.com/show_interview.php?id=15459,3,12,9,68,1,1,5,5,1,4,21,28,3,0,0,-7,-2,1,NA,0,0,0,0,4535100,339,1,84,40,44,178,26,152,71,71,0,12,3,9,28,6,22,8,8,0,72,37,35,150,20,130,63,63,0,0.12929479372574132,0.15805239915115152,-0.0287576054254102
R,2003,60,4,4,8793,"Woods, Tiger",4,Buick Invitational,Torrey Pines GC (South),NA,25,http://www.asapsports.com/show_interview.php?id=15457,7,20,13,68,1,1,5,6,2,4,23,3,8,0,0,0,0,4,3,0,0,0,0,4535100,339,1,110,42,68,236,49,187,101,74,27,20,7,13,41,9,32,20,15,5,90,35,55,195,40,155,81,59,22,0.14614737839205735,0.1631692018223946,-0.017021823430337257
R,2003,70,7,500,8793,"Woods, Tiger",1,Nissan Open,Riviera CC,NA,NA,NA,NA,NA,NA,72,24,4,3,29,35,101,76,1,127,7,23,NA,NA,NA,NA,0,0,0,0,4535099.999999999,606,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,70,7,500,8793,"Woods, Tiger",2,Nissan Open,Riviera CC,NA,NA,NA,NA,NA,NA,68,10,2,6,1,15,10,61,33,37,6,9,-14,-1,NA,NA,0,0,0,0,4535099.999999999,606,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,70,7,500,8793,"Woods, Tiger",3,Nissan Open,Riviera CC,NA,NA,NA,NA,NA,NA,73,28,6,5,7,68,15,58,40,47,11,27,18,5,NA,NA,0,0,0,0,4535099.999999999,606,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,70,7,500,8793,"Woods, Tiger",4,Nissan Open,Riviera CC,NA,NA,NA,NA,NA,NA,65,5,1,7,1,1,17,26,11,4,3,4,-23,-8,NA,NA,0,0,0,0,4535099.999999999,606,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,120,9,9,8793,"Woods, Tiger",1,Bay Hill Invitational presented by Cooper Tires,Bay Hill Club & Lodge,NA,21,http://www.asapsports.com/show_interview.php?id=15439,1,12,11,70,7,2,4,9,9,21,4,6,22,1,6,NA,NA,NA,NA,0,0,0,0,4576950.000000001,528,1,48,20,28,103,20,83,48,28,20,12,1,11,17,2,15,14,4,10,36,19,17,86,18,68,34,24,10,0.14785108015558485,0.2095677512228244,-0.06171667106723955
R,2003,120,9,9,8793,"Woods, Tiger",2,Bay Hill Invitational presented by Cooper Tires,Bay Hill Club & Lodge,NA,NA,NA,NA,NA,NA,65,1,3,10,1,64,24,1,4,115,0,0,-6,-1,3,NA,0,0,0,0,4576950.000000001,528,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,120,9,9,8793,"Woods, Tiger",3,Bay Hill Invitational presented by Cooper Tires,Bay Hill Club & Lodge,NA,28,http://www.asapsports.com/show_interview.php?id=15436,1,11,10,66,1,0,6,4,1,1,52,2,1,0,0,0,0,5,2,0,0,0,0,4576950.000000001,528,1,87,31,56,148,53,95,86,59,27,11,1,10,20,2,18,12,2,10,76,30,46,128,51,77,74,57,17,0.13029450212941937,0.3245299998720924,-0.19423549774267304
R,2003,120,9,9,8793,"Woods, Tiger",4,Bay Hill Invitational presented by Cooper Tires,Bay Hill Club & Lodge,NA,40,http://www.asapsports.com/show_interview.php?id=15434,8,20,12,68,1,0,2,42,1,1,49,2,1,0,0,0,0,11,6,0,0,0,0,4576950.000000001,528,1,121,52,69,234,90,144,101,74,27,20,8,12,33,10,23,8,7,1,101,44,57,201,80,121,93,67,26,0.12766598162597992,0.11099850293858025,0.016667478687399664
R,2003,130,11,11,8793,"Woods, Tiger",1,THE PLAYERS Championship,TPC Sawgrass,NA,NA,NA,NA,NA,NA,72,44,3,3,56,33,62,132,27,79,5,43,NA,NA,NA,NA,0,0,0,0,6512870.000000001,734,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,130,11,11,8793,"Woods, Tiger",2,THE PLAYERS Championship,TPC Sawgrass,NA,NA,NA,NA,NA,NA,70,30,2,4,41,18,11,10,79,9,7,29,-14,2,NA,NA,0,0,0,0,6512870.000000001,734,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,130,11,11,8793,"Woods, Tiger",3,THE PLAYERS Championship,TPC Sawgrass,NA,33,http://www.asapsports.com/show_interview.php?id=15416,11,22,11,68,12,3,7,1,27,2,50,33,34,5,11,-18,-2,NA,NA,0,0,0,0,6512870.000000001,734,1,76,31,45,159,40,119,65,46,19,22,11,11,44,14,30,23,16,7,54,20,34,115,26,89,42,30,12,0.13086873485016493,0.10934070266449449,0.02152803218567044
R,2003,130,11,11,8793,"Woods, Tiger",4,THE PLAYERS Championship,TPC Sawgrass,NA,15,http://www.asapsports.com/show_interview.php?id=15414,6,13,7,72,11,4,2,40,26,10,27,63,22,11,10,-1,6,NA,NA,0,0,0,0,6512870.000000001,734,1,41,19,22,46,14,32,15,31,-16,13,6,7,11,2,9,5,9,-4,28,13,15,35,12,23,10,22,-12,0.020426114106514202,0.12197428910489912,-0.10154817499838492
R,2003,150,14,14,8793,"Woods, Tiger",1,Masters Tournament,Augusta National GC,NA,NA,NA,NA,NA,NA,76,42,4,NA,81,21,19,60,20,44,10,41,NA,NA,NA,NA,0,0,0,1,5671800,726,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,150,14,14,8793,"Woods, Tiger",2,Masters Tournament,Augusta National GC,NA,24,http://www.asapsports.com/show_interview.php?id=15404,6,11,5,73,43,4,4,6,34,25,48,15,23,11,42,1,1,NA,NA,0,0,0,1,5671800,726,1,60,22,38,117,28,89,49,32,17,11,6,5,23,4,19,6,6,0,49,16,33,94,24,70,43,26,17,0.11307901883027428,0.08682984946386699,0.026249169366407296
R,2003,150,14,14,8793,"Woods, Tiger",3,Masters Tournament,Augusta National GC,NA,43,http://www.asapsports.com/show_interview.php?id=15403,6,16,10,66,5,0,6,2,1,29,13,1,1,4,4,-38,-7,NA,NA,0,0,0,1,5671800,726,1,116,40,76,244,85,159,93,55,38,16,6,10,20,6,14,16,4,12,100,34,66,224,79,145,77,51,26,0.08634540051243057,0.13828725299660038,-0.05194185248416981
R,2003,150,14,14,8793,"Woods, Tiger",4,Masters Tournament,Augusta National GC,NA,15,http://www.asapsports.com/show_interview.php?id=15400,1,3,2,75,15,5,3,18,32,18,19,38,30,9,14,10,5,NA,NA,0,0,0,1,5671800,726,1,29,16,13,59,21,38,23,24,-1,3,1,2,7,2,5,4,5,-1,26,15,11,52,19,33,19,19,0,-0.0011187482219148796,-0.10201922321501532,0.10090047499310044
R,2003,220,23,23,8793,"Woods, Tiger",1,the Memorial Tournament,Muirfield Village GC,NA,24,http://www.asapsports.com/show_interview.php?id=15390,10,12,2,67,4,2,7,2,29,3,36,21,49,3,3,NA,NA,NA,NA,0,0,0,0,4990000,534,1,71,29,42,153,21,132,58,34,24,12,10,2,22,-0,22,10,12,-2,59,19,40,131,21,110,48,22,26,0.10792910935188511,0.17810739066886944,-0.07017828131698432
R,2003,220,23,23,8793,"Woods, Tiger",2,the Memorial Tournament,Muirfield Village GC,NA,16,http://www.asapsports.com/show_interview.php?id=15388,9,13,4,71,7,4,4,19,57,5,7,54,62,5,6,3,2,NA,NA,0,0,0,0,4990000,534,1,35,18,17,50,37,13,28,35,-7,13,9,4,20,12,8,9,14,-5,22,9,13,30,25,5,19,21,-2,0.04338214282235082,-0.0026065866386428605,0.04598872946099368
R,2003,220,23,23,8793,"Woods, Tiger",3,the Memorial Tournament,Muirfield Village GC,NA,14,http://www.asapsports.com/show_interview.php?id=15384,10,11,1,76,16,6,4,10,36,5,43,33,46,11,15,9,6,NA,NA,0,0,0,0,4990000,534,1,38,20,18,44,24,20,20,31,-11,11,10,1,13,10,3,5,10,-5,27,10,17,31,14,17,15,21,-6,0.08450039271561202,0.06648630778862284,0.01801408492698918
R,2003,220,23,23,8793,"Woods, Tiger",4,the Memorial Tournament,Muirfield Village GC,NA,30,http://www.asapsports.com/show_interview.php?id=15383,16,13,-3,65,4,1,6,2,1,2,58,1,1,4,3,-12,-7,NA,NA,0,0,0,0,4990000,534,1,76,39,37,144,25,119,48,53,-5,13,16,-3,16,-0,16,10,16,-6,63,23,40,128,25,103,38,37,1,0.12399657205718874,0.13734609253089988,-0.013349520473711143
R,2003,240,26,693,8793,"Woods, Tiger",1,U.S. Open Championship,Olympia Fields CC (North),NA,20,http://www.asapsports.com/show_interview.php?id=15376,3,8,5,70,25,2,NA,145,10,19,104,7,64,5,24,NA,NA,NA,NA,0,0,0,1,5920000,780,1,59,34,25,96,55,41,36,45,-9,8,3,5,18,2,16,6,5,1,51,31,20,78,53,25,30,40,-10,0.08192541837877496,0.13388092294697204,-0.051955504568197086
R,2003,240,26,693,8793,"Woods, Tiger",2,U.S. Open Championship,Olympia Fields CC (North),NA,25,http://www.asapsports.com/show_interview.php?id=15373,4,14,10,66,5,2,6,3,15,25,11,92,24,3,4,-20,-2,NA,NA,0,0,0,1,5920000,780,1,68,31,37,116,37,79,64,61,3,14,4,10,18,9,9,11,11,0,54,27,27,98,28,70,53,50,3,0.06423657388419812,0.22090639249558483,-0.1566698186113867
R,2003,240,26,693,8793,"Woods, Tiger",3,U.S. Open Championship,Olympia Fields CC (North),NA,17,http://www.asapsports.com/show_interview.php?id=15371,7,11,4,75,24,6,1,55,50,49,11,10,50,11,23,19,8,NA,NA,0,0,0,1,5920000,780,1,38,33,5,74,38,36,19,39,-20,11,7,4,21,9,12,5,4,1,27,26,1,53,29,24,14,35,-21,-0.03567284881533647,-0.001988872077866619,-0.03368397673746985
R,2003,240,26,693,8793,"Woods, Tiger",4,U.S. Open Championship,Olympia Fields CC (North),NA,49,http://www.asapsports.com/show_interview.php?id=15367,11,22,11,72,20,3,2,35,9,7,12,3,43,11,19,-4,0,NA,NA,0,0,0,1,5920000,780,1,122,69,53,263,89,174,78,75,3,22,11,11,38,17,21,13,15,-2,100,58,42,225,72,153,65,60,5,0.03852783860755288,0.08056301223049794,-0.042035173622945066
R,2003,250,27,27,8793,"Woods, Tiger",1,Buick Classic,Westchester CC,NA,14,http://www.asapsports.com/show_interview.php?id=15359,2,4,2,67,4,2,6,2,16,3,43,15,19,4,3,NA,NA,NA,NA,0,0,0,0,5019700,423,1,53,11,42,81,18,63,32,28,4,4,2,2,6,2,4,4,2,2,49,9,40,75,16,59,28,26,2,0.12358184751348794,0.06101755070099522,0.06256429681249273
R,2003,250,27,27,8793,"Woods, Tiger",2,Buick Classic,Westchester CC,NA,19,http://www.asapsports.com/show_interview.php?id=15355,4,12,8,69,5,3,5,24,52,17,43,110,53,4,4,1,0,NA,NA,0,0,0,0,5019700,423,1,65,24,41,116,29,87,47,32,15,12,4,8,19,4,15,9,7,2,53,20,33,97,25,72,38,25,13,0.07371003506792725,0.10085548682215777,-0.027145451754230512
R,2003,250,27,27,8793,"Woods, Tiger",3,Buick Classic,Westchester CC,NA,4,http://www.asapsports.com/show_interview.php?id=15352,1,5,4,71,14,2,2,44,13,1,66,27,6,3,13,9,-1,NA,NA,0,0,0,0,5019700,423,1,11,4,7,22,4,18,9,10,-1,5,1,4,10,1,9,2,3,-1,6,3,3,12,3,9,7,7,0,0.11391239979059667,0.15001163802674422,-0.03609923823614755
R,2003,250,27,27,8793,"Woods, Tiger",4,Buick Classic,Westchester CC,NA,NA,NA,NA,NA,NA,70,13,1,2,56,3,10,43,5,12,6,12,-1,3,NA,NA,0,0,0,0,5019700,423,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,270,28,526,8793,"Woods, Tiger",1,100th Western Open presented by Golf Digest,Cog Hill G&CC,NA,27,http://www.asapsports.com/show_interview.php?id=15342,9,20,11,63,1,1,8,2,5,4,37,8,1,0,0,NA,NA,1,NA,0,0,0,0,4500000,439,1,89,43,46,178,60,118,75,81,-6,20,9,11,41,14,27,16,22,-6,69,34,35,137,46,91,59,59,0,0.08413754662334784,0.11584468876759088,-0.03170714214424304
R,2003,270,28,526,8793,"Woods, Tiger",2,100th Western Open presented by Golf Digest,Cog Hill G&CC,NA,13,http://www.asapsports.com/show_interview.php?id=15340,3,7,4,70,1,2,4,46,20,5,74,55,34,0,0,0,0,1,0,0,0,0,0,4500000,439,1,63,38,25,119,46,73,53,53,0,7,3,4,18,4,14,15,9,6,56,35,21,101,42,59,38,44,-6,0.08124325273082947,0.15387208423235688,-0.07262883150152741
R,2003,270,28,526,8793,"Woods, Tiger",3,100th Western Open presented by Golf Digest,Cog Hill G&CC,NA,30,http://www.asapsports.com/show_interview.php?id=15337,3,16,13,65,1,3,8,1,25,21,24,28,14,0,0,0,0,6,5,0,0,0,0,4500000,439,1,128,40,88,222,46,176,99,72,27,16,3,13,23,6,17,12,10,2,112,37,75,199,40,159,87,62,25,0.12392854498212526,0.11813974934185048,0.005788795640274777
R,2003,270,28,526,8793,"Woods, Tiger",4,100th Western Open presented by Golf Digest,Cog Hill G&CC,NA,29,http://www.asapsports.com/show_interview.php?id=15334,4,14,10,69,1,3,6,4,22,5,41,40,30,0,0,0,0,5,-1,0,0,0,0,4500000,439,1,125,46,79,236,60,176,81,63,18,14,4,10,24,7,17,10,8,2,111,42,69,212,53,159,71,55,16,0.12326581658851442,0.1408343697619501,-0.017568553173435683
R,2003,340,33,558,8793,"Woods, Tiger",1,PGA Championship,Oak Hill CC,NA,NA,NA,NA,NA,NA,74,58,5,1,84,53,5,137,116,38,8,57,NA,NA,NA,NA,0,0,0,1,5776300,826,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,340,33,558,8793,"Woods, Tiger",2,PGA Championship,Oak Hill CC,NA,13,http://www.asapsports.com/show_interview.php?id=15317,3,11,8,72,39,3,1,86,9,55,30,39,17,9,38,-19,1,NA,NA,0,0,0,1,5776300,826,1,36,18,18,62,22,40,23,32,-9,11,3,8,21,3,18,9,6,3,25,15,10,41,19,22,14,26,-12,0.10114334007601297,0.06291181845060637,0.038231521625406606
R,2003,340,33,558,8793,"Woods, Tiger",3,PGA Championship,Oak Hill CC,NA,22,http://www.asapsports.com/show_interview.php?id=15315,6,10,4,73,43,5,2,29,43,7,66,64,19,13,42,4,4,NA,NA,0,0,0,1,5776300,826,1,98,29,69,200,35,165,80,55,25,10,6,4,22,8,14,9,6,3,88,23,65,178,27,151,71,49,22,0.1448629922356821,0.1484386518555249,-0.003575659619842797
R,2003,340,33,558,8793,"Woods, Tiger",4,PGA Championship,Oak Hill CC,NA,17,http://www.asapsports.com/show_interview.php?id=15313,7,8,1,73,39,5,2,26,23,3,24,26,37,16,38,-4,3,NA,NA,0,0,0,1,5776300,826,1,69,33,36,151,62,89,40,25,15,8,7,1,17,10,7,5,3,2,61,26,35,134,52,82,35,22,13,0.032323109515744304,0.11167438634529231,-0.07935127682954801
R,2003,320,35,35,8793,"Woods, Tiger",1,Buick Open,Warwick Hills G&CC,NA,NA,NA,NA,NA,NA,69,28,2,5,24,32,117,86,11,114,4,27,NA,NA,NA,NA,0,0,0,0,4038799.999999999,287,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,320,35,35,8793,"Woods, Tiger",2,Buick Open,Warwick Hills G&CC,NA,NA,NA,NA,NA,NA,65,4,0,3,90,1,12,77,19,1,3,3,-24,-1,NA,NA,0,0,0,0,4038799.999999999,287,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,320,35,35,8793,"Woods, Tiger",3,Buick Open,Warwick Hills G&CC,NA,NA,NA,NA,NA,NA,69,8,2,5,16,26,6,20,13,61,4,7,4,1,NA,NA,0,0,0,0,4038799.999999999,287,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,320,35,35,8793,"Woods, Tiger",4,Buick Open,Warwick Hills G&CC,NA,NA,NA,NA,NA,NA,66,2,1,7,7,11,7,1,5,40,2,1,-6,-2,NA,NA,0,0,0,0,4038799.999999999,287,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,460,45,145,8793,"Woods, Tiger",1,FUNAI Classic at the WALT DISNEY WORLD Resort,Palm GC,NA,NA,NA,NA,NA,NA,66,8,0,6,16,1,19,21,7,1,3,7,NA,NA,NA,NA,0,0,0,0,4061119.9999999986,393,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,460,45,45,8793,"Woods, Tiger",2,FUNAI Classic at the WALT DISNEY WORLD Resort,Magnolia GC,NA,NA,NA,NA,NA,NA,67,11,0,5,42,1,7,3,18,1,4,10,3,1,NA,NA,0,0,0,0,4061119.9999999986,393,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,460,45,45,8793,"Woods, Tiger",3,FUNAI Classic at the WALT DISNEY WORLD Resort,Magnolia GC,NA,NA,NA,NA,NA,NA,71,14,4,5,10,63,5,9,23,50,6,13,3,2,NA,NA,0,0,0,0,4061119.9999999986,393,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,460,45,45,8793,"Woods, Tiger",4,FUNAI Classic at the WALT DISNEY WORLD Resort,Magnolia GC,NA,NA,NA,NA,NA,NA,65,2,1,6,5,5,19,62,2,60,4,1,-12,-2,NA,NA,0,0,0,0,4061119.9999999986,393,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2003,490,60,643,8793,"Woods, Tiger",1,THE TOUR Championship presented by Coca-Cola,Champions GC,NA,17,http://www.asapsports.com/show_interview.php?id=34653,1,8,7,70,13,4,3,16,24,5,2,2,29,3,12,NA,NA,NA,NA,0,0,0,0,6000000,462,1,48,25,23,72,54,18,29,34,-5,8,1,7,9,1,8,2,3,-1,40,24,16,63,53,10,27,31,-4,0.08002273690835301,0.27623381230060945,-0.19621107539225643
